REGIÃO_BARREIRO,REGIÃO_CENTRO-SUL,REGIÃO_DESCONHECIDO,REGIÃO_LESTE,REGIÃO_NORDESTE,REGIÃO_NOROESTE,REGIÃO_NORTE,REGIÃO_OESTE,REGIÃO_PAMPULHA,REGIÃO_VENDA NOVA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
False,False,True,False,False,False,False,False,False,False,2024,3,1,680.38,1082.11
False,False,False,False,False,False,False,True,False,False,2024,12,4,32.29,32.15
False,True,False,False,False,False,False,False,False,False,2022,6,2,49.63,49.65
False,False,True,False,False,False,False,False,False,False,2024,8,3,57.47,55.88
False,False,True,False,False,False,False,False,False,False,2024,7,3,3436.58,3596.05
False,False,True,False,False,False,False,False,False,False,2023,3,1,1122.51,1041.69
False,False,True,False,False,False,False,False,False,False,2024,10,4,369.19,389.1
False,False,True,False,False,False,False,False,False,False,2023,11,4,19.76,20.13
False,False,False,False,False,False,False,False,True,False,2024,6,2,33.73,113.06
False,False,True,False,False,False,False,False,False,False,2022,10,4,123.9,150.06
False,False,True,False,False,False,False,False,False,False,2024,1,1,94.83,26.69
False,False,False,False,False,False,False,True,False,False,2024,2,1,372.46,335.81
False,False,True,False,False,False,False,False,False,False,2024,8,3,1753.79,71.92
False,False,False,False,False,False,False,False,True,False,2024,4,2,55.9,61.73
True,False,False,False,False,False,False,False,False,False,2024,1,1,34.97,34.97
False,False,False,False,False,False,False,False,True,False,2024,9,3,48.41,48.41
True,False,False,False,False,False,False,False,False,False,2024,10,4,2317.33,1840.3
False,False,False,False,False,False,False,True,False,False,2024,5,2,78.26,78.29
False,False,False,False,False,False,True,False,False,False,2024,5,2,156.01,1566.62
False,False,False,False,False,True,False,False,False,False,2022,6,2,86.22,86.09
False,False,False,False,False,False,False,False,True,False,2023,9,3,1972.48,1994.16
False,True,False,False,False,False,False,False,False,False,2023,7,3,56.35,56.35
False,False,True,False,False,False,False,False,False,False,2023,11,4,803.36,702.75
False,True,False,False,False,False,False,False,False,False,2024,1,1,61.18,481.45
False,False,True,False,False,False,False,False,False,False,2022,9,3,570.22,437.5
False,False,True,False,False,False,False,False,False,False,2023,10,4,62.31,60.8
False,False,True,False,False,False,False,False,False,False,2024,5,2,1065.77,1732.63
False,True,False,False,False,False,False,False,False,False,2023,3,1,148.36,139.29
False,False,False,False,True,False,False,False,False,False,2022,6,2,3495.23,2231.74
False,False,True,False,False,False,False,False,False,False,2023,6,2,701.6,467.96
False,False,True,False,False,False,False,False,False,False,2023,5,2,28.04,28.04
False,False,False,False,True,False,False,False,False,False,2022,12,4,42.94,929.76
False,False,True,False,False,False,False,False,False,False,2023,5,2,2698.86,1356.8
False,False,True,False,False,False,False,False,False,False,2022,7,3,104.31,136.9
False,False,True,False,False,False,False,False,False,False,2024,2,1,182.37,119.81
False,False,True,False,False,False,False,False,False,False,2024,4,2,32.11,48.56
False,True,False,False,False,False,False,False,False,False,2023,6,2,32.39,32.39
False,True,False,False,False,False,False,False,False,False,2023,8,3,26.69,28.06
False,False,False,False,True,False,False,False,False,False,2022,9,3,24.24,24.24
False,False,False,False,False,False,False,False,True,False,2023,6,2,188.79,219.01
False,True,False,False,False,False,False,False,False,False,2022,4,2,78.78,78.8
False,False,True,False,False,False,False,False,False,False,2023,4,2,702.21,81.76
False,False,False,False,False,False,True,False,False,False,2022,5,2,503.93,437.76
False,False,False,False,True,False,False,False,False,False,2024,1,1,165.21,179.69
True,False,False,False,False,False,False,False,False,False,2024,4,2,49.29,27.31
False,False,False,False,False,False,False,True,False,False,2022,9,3,429.81,395.22
False,True,False,False,False,False,False,False,False,False,2023,6,2,391.22,391.62
False,False,False,False,False,False,False,True,False,False,2024,5,2,40.73,151.05
False,False,False,False,True,False,False,False,False,False,2022,7,3,24.24,24.24
False,False,False,False,False,False,False,True,False,False,2024,4,2,40.52,39.11
False,False,True,False,False,False,False,False,False,False,2023,12,4,103.88,93.13
False,False,False,False,False,False,True,False,False,False,2023,8,3,4286.16,3675.78
False,False,False,False,False,False,False,True,False,False,2022,6,2,27.98,24.28
False,False,True,False,False,False,False,False,False,False,2023,2,1,28.54,28.54
False,False,False,False,False,True,False,False,False,False,2022,8,3,454.04,626.3
False,False,True,False,False,False,False,False,False,False,2024,4,2,27.83,27.14
False,False,True,False,False,False,False,False,False,False,2022,6,2,114.01,123.8
False,False,False,False,False,True,False,False,False,False,2023,9,3,1154.38,910.72
False,False,False,False,False,False,False,True,False,False,2022,12,4,27.98,27.98
False,False,True,False,False,False,False,False,False,False,2023,4,2,56.35,74.5
True,False,False,False,False,False,False,False,False,False,2023,8,3,60.82,63.92
False,True,False,False,False,False,False,False,False,False,2022,7,3,29.27,2429.09
False,False,True,False,False,False,False,False,False,False,2023,9,3,536.62,498.63
False,False,True,False,False,False,False,False,False,False,2023,7,3,28.06,32.37
False,False,True,False,False,False,False,False,False,False,2024,11,4,55.92,55.92
False,False,True,False,False,False,False,False,False,False,2024,2,1,39.1,39.11
False,True,False,False,False,False,False,False,False,False,2023,9,3,911.04,845.03
False,False,False,False,False,False,True,False,False,False,2023,2,1,503.01,553.6
False,False,True,False,False,False,False,False,False,False,2024,9,3,49.49,49.52
False,False,True,False,False,False,False,False,False,False,2022,7,3,150.2,176.62
False,False,True,False,False,False,False,False,False,False,2022,8,3,2754.59,3457.27
False,False,True,False,False,False,False,False,False,False,2022,4,2,48.71,42.22
False,False,True,False,False,False,False,False,False,False,2023,10,4,2508.94,1507.83
False,False,False,False,False,False,False,True,False,False,2022,11,4,24.24,24.24
False,False,True,False,False,False,False,False,False,False,2022,4,2,42.18,42.18
False,False,True,False,False,False,False,False,False,False,2022,4,2,203.94,1087.02
False,False,True,False,False,False,False,False,False,False,2024,2,1,19.76,19.76
False,False,True,False,False,False,False,False,False,False,2023,9,3,43.25,39.15
False,True,False,False,False,False,False,False,False,False,2024,5,2,50.86,50.85
False,False,False,False,False,True,False,False,False,False,2022,7,3,2635.47,1850.54
False,False,True,False,False,False,False,False,False,False,2023,11,4,99.62,91.33
False,False,True,False,False,False,False,False,False,False,2023,4,2,49.05,125.79
False,False,True,False,False,False,False,False,False,False,2024,9,3,32.15,32.31
False,True,False,False,False,False,False,False,False,False,2023,2,1,94.4,94.43
False,False,False,False,False,False,True,False,False,False,2024,6,2,232.45,247.45
False,True,False,False,False,False,False,False,False,False,2022,6,2,48.68,39.2
False,False,False,False,True,False,False,False,False,False,2022,9,3,222.52,232.7
False,False,False,True,False,False,False,False,False,False,2022,4,2,554.15,305.56
False,False,True,False,False,False,False,False,False,False,2023,2,1,2402.07,2266.82
False,False,True,False,False,False,False,False,False,False,2022,8,3,687.24,338.91
False,True,False,False,False,False,False,False,False,False,2023,8,3,97.84,97.85
False,False,False,False,False,False,True,False,False,False,2023,8,3,60.82,63.9
False,True,False,False,False,False,False,False,False,False,2023,5,2,32.39,31.93
False,False,False,False,False,False,False,True,False,False,2022,12,4,1028.07,1389.32
False,False,True,False,False,False,False,False,False,False,2023,12,4,158.32,189.29
False,True,False,False,False,False,False,False,False,False,2024,9,3,27.82,27.82
False,True,False,False,False,False,False,False,False,False,2022,8,3,3940.29,3539.05
False,False,False,False,False,False,False,False,True,False,2024,4,2,48.78,322.77
False,True,False,False,False,False,False,False,False,False,2023,11,4,26.69,27.22
False,False,False,True,False,False,False,False,False,False,2023,5,2,980.04,505.63
False,False,True,False,False,False,False,False,False,False,2022,11,4,94.43,55.2
False,True,False,False,False,False,False,False,False,False,2022,9,3,24.24,359.67
False,False,True,False,False,False,False,False,False,False,2024,7,3,178.99,168.26
False,False,True,False,False,False,False,False,False,False,2023,6,2,4184.04,4251.46
False,True,False,False,False,False,False,False,False,False,2023,1,1,271.7,232.75
False,True,False,False,False,False,False,False,False,False,2024,2,1,26.69,30.83
False,False,True,False,False,False,False,False,False,False,2022,4,2,1932.62,2153.14
False,False,True,False,False,False,False,False,False,False,2024,8,3,1642.87,1616.4
False,False,True,False,False,False,False,False,False,False,2023,1,1,124.22,146.87
False,False,True,False,False,False,False,False,False,False,2022,10,4,687.35,1028.25
False,False,True,False,False,False,False,False,False,False,2024,10,4,592.8,51.07
False,True,False,False,False,False,False,False,False,False,2023,11,4,59.69,54.6
False,False,False,False,False,False,False,True,False,False,2024,1,1,954.99,1110.07
True,False,False,False,False,False,False,False,False,False,2023,8,3,30.83,32.39
False,True,False,False,False,False,False,False,False,False,2024,6,2,27.82,27.82
False,False,True,False,False,False,False,False,False,False,2024,11,4,32.11,27.82
False,True,False,False,False,False,False,False,False,False,2022,8,3,24.39,28.58
False,True,False,False,False,False,False,False,False,False,2023,9,3,426.95,390.48
False,False,True,False,False,False,False,False,False,False,2023,12,4,1795.41,1905.65
False,False,True,False,False,False,False,False,False,False,2022,10,4,54.25,48.83
False,True,False,False,False,False,False,False,False,False,2024,1,1,30.88,39.06
False,False,True,False,False,False,False,False,False,False,2023,1,1,27.98,24.24
False,False,True,False,False,False,False,False,False,False,2023,3,1,2150.49,2402.07
False,False,False,True,False,False,False,False,False,False,2022,10,4,520.06,304.83
False,False,False,False,False,True,False,False,False,False,2022,4,2,189.7,272.02
False,False,False,False,False,False,False,True,False,False,2024,4,2,27.7,26.69
False,True,False,False,False,False,False,False,False,False,2024,1,1,144.96,153.32
False,False,True,False,False,False,False,False,False,False,2022,12,4,463.42,382.87
False,False,True,False,False,False,False,False,False,False,2023,3,1,328.35,49.1
False,False,True,False,False,False,False,False,False,False,2024,8,3,40.7,32.11
False,False,False,False,False,False,False,False,True,False,2023,4,2,32.39,29.66
False,False,True,False,False,False,False,False,False,False,2023,8,3,481.69,582.67
False,True,False,False,False,False,False,False,False,False,2024,8,3,693.47,704.86
False,False,False,False,False,False,True,False,False,False,2022,4,2,929.89,1250.8
False,False,False,False,False,False,True,False,False,False,2024,4,2,199.6,2547.03
False,False,False,False,False,False,False,False,True,False,2023,9,3,797.38,600.54
False,False,False,False,False,False,False,False,True,False,2024,4,2,27.83,27.34
False,False,True,False,False,False,False,False,False,False,2024,5,2,187.26,247.49
False,False,False,False,False,False,True,False,False,False,2023,9,3,3766.08,3090.78
True,False,False,False,False,False,False,False,False,False,2024,2,1,53.64,53.63
False,False,True,False,False,False,False,False,False,False,2023,3,1,1689.26,1691.59
False,True,False,False,False,False,False,False,False,False,2023,1,1,626.82,586.76
False,False,True,False,False,False,False,False,False,False,2023,8,3,30.83,32.39
False,False,True,False,False,False,False,False,False,False,2024,2,1,36.7,49.69
False,False,False,False,False,True,False,False,False,False,2024,6,2,96.97,71.39
False,True,False,False,False,False,False,False,False,False,2024,2,1,26.69,26.69
False,False,True,False,False,False,False,False,False,False,2024,12,4,1393.91,1803.53
False,False,False,False,False,False,False,True,False,False,2023,4,2,32.39,30.27
False,False,False,False,False,True,False,False,False,False,2024,12,4,78.26,63.55
False,True,False,False,False,False,False,False,False,False,2023,8,3,26.7,28.1
False,False,False,False,False,True,False,False,False,False,2024,12,4,32.2,32.11
False,True,False,False,False,False,False,False,False,False,2024,12,4,126.31,113.98
False,False,True,False,False,False,False,False,False,False,2024,7,3,880.1,1293.52
False,True,False,False,False,False,False,False,False,False,2023,2,1,987.61,827.26
False,False,True,False,False,False,False,False,False,False,2023,9,3,1109.28,998.48
False,False,False,False,False,False,True,False,False,False,2024,7,3,171.88,48.94
False,False,False,False,False,False,True,False,False,False,2024,1,1,125.55,208.58
False,False,False,False,False,False,False,False,False,True,2023,8,3,60.8,56.35
False,False,False,False,False,False,False,True,False,False,2024,4,2,27.67,30.83
False,False,False,False,False,False,False,False,False,True,2022,10,4,42.18,42.18
False,False,False,False,False,False,False,False,True,False,2024,10,4,366.83,439.21
False,True,False,False,False,False,False,False,False,False,2024,11,4,349.38,407.92
False,False,True,False,False,False,False,False,False,False,2024,10,4,36.4,36.4
False,False,False,False,True,False,False,False,False,False,2023,5,2,4436.5,4204.15
False,False,False,False,True,False,False,False,False,False,2022,7,3,2855.06,3495.23
False,False,True,False,False,False,False,False,False,False,2024,11,4,75.47,168.5
False,False,True,False,False,False,False,False,False,False,2023,3,1,2473.92,2673.11
False,False,False,False,False,False,False,False,True,False,2024,7,3,141.75,119.33
False,False,True,False,False,False,False,False,False,False,2024,2,1,335.6,194.13
False,False,True,False,False,False,False,False,False,False,2024,3,1,53.64,53.64
False,True,False,False,False,False,False,False,False,False,2022,12,4,490.14,545.33
False,False,True,False,False,False,False,False,False,False,2024,5,2,187.18,186.15
False,False,False,False,False,False,True,False,False,False,2024,8,3,1642.71,3389.47
False,True,False,False,False,False,False,False,False,False,2024,3,1,986.41,434.23
False,False,True,False,False,False,False,False,False,False,2024,11,4,40.82,40.87
False,False,False,False,False,True,False,False,False,False,2023,4,2,45.44,42.89
False,False,False,False,True,False,False,False,False,False,2023,7,3,204.18,333.59
False,False,True,False,False,False,False,False,False,False,2023,3,1,26.2,24.91
False,False,False,False,False,True,False,False,False,False,2024,4,2,28.1,27.16
False,False,True,False,False,False,False,False,False,False,2023,12,4,2834.39,3210.66
False,False,True,False,False,False,False,False,False,False,2023,12,4,30.83,30.83
False,False,True,False,False,False,False,False,False,False,2022,8,3,159.63,1207.76
False,False,True,False,False,False,False,False,False,False,2024,1,1,30.83,26.7
False,False,True,False,False,False,False,False,False,False,2023,7,3,32.39,32.39
False,False,True,False,False,False,False,False,False,False,2024,7,3,280.41,4262.58
False,True,False,False,False,False,False,False,False,False,2023,11,4,53.56,54.48
False,False,True,False,False,False,False,False,False,False,2024,6,2,48.41,48.41
False,False,False,False,False,True,False,False,False,False,2024,12,4,45.54,45.42
False,False,True,False,False,False,False,False,False,False,2024,3,1,62.9,179.54
False,True,False,False,False,False,False,False,False,False,2023,6,2,2246.58,2636.31
