MATRICULA,DATA_VENCIMENTO,BAIRRO,VALOR_FATURA,ANO_VENCIMENTO,MES_VENCIMENTO,TRIMESTRE,VALOR_FATURA_lag1,VALOR_FATURA_lag2
103897518,2024-05-15,NOVA SUISSA,32.12,2024,5,2,45.0,32.11
105264385,2024-05-15,JARDIM GUANABARA,108.19,2024,5,2,217.09,70.85
130983187,2024-05-15,CACHOEIRINHA,517.15,2024,5,2,112.93,104.41
154863025,2024-05-15,COMITECO,32.18,2024,5,2,45.0,45.0
103977635,2024-05-15,JARDIM LEBLON,2766.39,2024,5,2,2122.58,674.49
104159219,2024-05-15,BELVEDERE,44.99,2024,5,2,32.2,27.89
11004215,2024-05-15,FLORESTA,520.25,2024,5,2,349.83,634.46
131370740,2024-05-15,VENDA NOVA,149.12,2024,5,2,149.1,163.99
26291312,2024-05-15,VILA BARRAGEM SANTA LUCIA,311.89,2024,5,2,232.54,385.67
25531301,2024-05-15,ANCHIETA,63.35,2024,5,2,70.81,55.75
101918607,2024-05-15,CEU AZUL,520.25,2024,5,2,520.9,425.75
105155683,2024-05-15,HAVAI,277.35,2024,5,2,312.11,130.72
11004720,2024-05-15,CENTRO,2976.52,2024,5,2,2624.81,3183.22
131370413,2024-05-15,MINAS CAIXA,244.23,2024,5,2,66.95,274.0
127772634,2024-05-15,CENTRO,98.98,2024,5,2,90.32,81.61
155221141,2024-05-15,MADRE GERTRUDES,789.39,2024,5,2,78.41,2214.72
160837308,2024-05-15,PAULO VI,4035.59,2024,5,2,2608.51,3667.4
1665774,2024-05-15,APARECIDA SETIMA SECAO,262.58,2024,5,2,187.23,216.2
1967398,2024-05-15,SALGADO FILHO,1087.32,2024,5,2,672.96,805.57
867241,2024-05-15,ALTO VERA CRUZ,2168.05,2024,5,2,1778.0,1870.61
131372246,2024-05-15,DIAMANTE,3482.61,2024,5,2,3321.74,2930.09
1967991,2024-05-15,SALGADO FILHO,142.42,2024,5,2,1179.48,555.75
155005782,2024-05-15,PAULO VI,972.09,2024,5,2,578.05,635.16
127281894,2024-05-15,CARDOSO,1431.6,2024,5,2,1111.63,2148.33
826413,2024-05-15,POMPEIA,2052.97,2024,5,2,2745.86,2423.26
173598439,2024-05-15,DIAMANTE,55.81,2024,5,2,49.37,49.36
1974122,2024-05-15,SALGADO FILHO,1755.62,2024,5,2,2353.8,1834.94
101909161,2024-05-15,FLORESTA,49.89,2024,5,2,299.61,321.35
104149396,2024-05-15,JARDIM LEBLON,3203.65,2024,5,2,250.74,1228.26
11003863,2024-05-15,FLORESTA,539.25,2024,5,2,463.73,482.77
161641814,2024-05-15,ENGENHO NOGUEIRA,171.77,2024,5,2,126.24,62.39
131399390,2024-05-15,CENTRO,38.56,2024,5,2,149.58,149.68
102433895,2024-05-15,SAO BENTO,48.66,2024,5,2,187.18,186.15
25114875,2024-05-15,DOM CABRAL,70.8,2024,5,2,70.87,78.27
1662856,2024-05-15,PADRE EUSTAQUIO,55.87,2024,5,2,55.87,48.22
127471324,2024-05-15,JARDIM MONTANHES,3803.64,2024,5,2,4150.71,1610.36
156971089,2024-05-15,BURITIS,27.83,2024,5,2,27.85,32.04
11247347,2024-05-15,SERRA,27.94,2024,5,2,27.95,62.17
965677,2024-05-15,MARIANO DE ABREU,48.74,2024,5,2,247.51,246.06
128306254,2024-05-15,ESTORIL,32.12,2024,5,2,27.83,32.04
26537656,2024-05-15,SANTO AGOSTINHO,75.18,2024,5,2,68.61,68.73
1679511,2024-05-15,CAICARAS,66.74,2024,5,2,447.29,148.61
11089652,2024-05-15,PRADO,1064.56,2024,5,2,2813.13,1110.02
104821710,2024-05-15,SUZANA,1086.39,2024,5,2,949.55,695.83
841803,2024-05-15,SAUDADE,925.3,2024,5,2,578.24,172.53
129491713,2024-05-15,CASA BRANCA,3733.44,2024,5,2,425.98,368.14
25152882,2024-05-15,SANTO AGOSTINHO,585.58,2024,5,2,505.38,492.99
160799619,2024-05-15,LAJEDO,3433.79,2024,5,2,4243.44,3786.78
102226873,2024-05-15,SANTA EFIGENIA,159.71,2024,5,2,532.14,164.84
11103914,2024-05-15,PRADO,32.12,2024,5,2,32.12,32.12
129318698,2024-05-15,PAQUETA,56.17,2024,5,2,56.25,217.49
128653892,2024-05-15,CENTRO,125.51,2024,5,2,125.5,125.48
1714295,2024-05-15,PADRE EUSTAQUIO,50.99,2024,5,2,62.33,68.71
156401568,2024-05-15,SALGADO FILHO,27.85,2024,5,2,40.73,36.15
104914491,2024-05-15,VALE DO JATOBA,3668.46,2024,5,2,3700.44,1927.8
27041948,2024-05-15,BARRO PRETO,32.14,2024,5,2,112.67,36.78
25220551,2024-05-15,ERMELINDA,108.34,2024,5,2,70.85,141.01
11155906,2024-05-15,GRAJAU,331.86,2024,5,2,81.91,56.16
155712373,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,27.82,27.7
105069817,2024-05-15,SAO GABRIEL,1155.43,2024,5,2,902.7,718.81
26634015,2024-05-15,SAO CRISTOVAO,32.18,2024,5,2,32.14,45.0
11163712,2024-05-15,ALTO BARROCA,108.27,2024,5,2,63.48,108.24
11070811,2024-05-15,FUNCIONARIOS,597.08,2024,5,2,1110.97,759.97
155712292,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,32.11,27.71
1813471,2024-05-15,CONJUNTO CELSO MACHADO,27.82,2024,5,2,27.82,27.82
104784989,2024-05-15,GRANJA DE FREITAS,2676.84,2024,5,2,2239.61,2605.29
25220616,2024-05-15,LOURDES,48.41,2024,5,2,48.41,48.44
1698966,2024-05-15,CORACAO EUCARISTICO,2028.99,2024,5,2,1593.68,1778.06
1045377,2024-05-15,CIDADE NOVA,1224.7,2024,5,2,3850.27,177.4
173579329,2024-05-15,PONGELUPE,40.7,2024,5,2,40.78,40.7
102126372,2024-05-15,GUTIERREZ,125.08,2024,5,2,81.57,142.12
173581978,2024-05-15,SOLAR DO BARREIRO,36.4,2024,5,2,901.81,43.95
129553417,2024-05-15,BELVEDERE,32.12,2024,5,2,32.12,32.12
156401711,2024-05-15,ESTORIL,32.14,2024,5,2,32.14,36.21
128653612,2024-05-15,CENTRO,66.67,2024,5,2,113.72,113.72
11104660,2024-05-15,CALAFATE,27.94,2024,5,2,62.28,62.18
104747102,2024-05-15,SION,27.82,2024,5,2,27.83,27.76
105019399,2024-05-15,FLORESTA,44.99,2024,5,2,45.04,45.06
129317896,2024-05-15,CENACULO,2975.96,2024,5,2,2722.93,2538.67
102206929,2024-05-15,JOAO PINHEIRO,44.99,2024,5,2,32.12,32.12
128942452,2024-05-15,SAO BENTO,809.93,2024,5,2,690.73,179.21
102155445,2024-05-15,CONJUNTO PAULO VI,836.0,2024,5,2,783.63,493.31
155990063,2024-05-15,CIDADE NOVA,49.31,2024,5,2,68.63,36.41
104972670,2024-05-15,POMPEIA,32.11,2024,5,2,32.12,32.12
11123192,2024-05-15,CIDADE JARDIM,1064.45,2024,5,2,86.77,965.47
1751328,2024-05-15,GLORIA,1808.39,2024,5,2,1024.18,933.28
129176133,2024-05-15,MANGABEIRAS,84.86,2024,5,2,2599.22,2320.55
11131063,2024-05-15,GUTIERREZ,49.26,2024,5,2,56.19,718.65
27041883,2024-05-15,BARRO PRETO,27.82,2024,5,2,27.83,27.83
1731998,2024-05-15,PADRE EUSTAQUIO,27.83,2024,5,2,32.11,31.99
1039253,2024-05-15,UNIAO,142.63,2024,5,2,63.46,763.03
155874586,2024-05-15,PARAISO,32.11,2024,5,2,116.18,28.06
128979330,2024-05-15,UNIAO,122.19,2024,5,2,113.13,104.01
104946067,2024-05-15,SANTO ANTONIO,151.08,2024,5,2,28.14,150.05
155712608,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,27.82,27.7
173581692,2024-05-15,SANTA RITA,40.75,2024,5,2,40.78,40.53
129177202,2024-05-15,MANGABEIRAS,572.26,2024,5,2,493.01,426.95
1797492,2024-05-15,ALIPIO DE MELO,49.29,2024,5,2,49.37,27.91
173581854,2024-05-15,CONJUNTO TUNEL IBIRITE,55.72,2024,5,2,27.82,27.82
26666855,2024-05-15,HORTO,107.47,2024,5,2,36.43,32.12
11148934,2024-05-15,SAO BENTO,133.71,2024,5,2,125.04,124.16
102226750,2024-05-15,SANTA EFIGENIA,49.31,2024,5,2,36.43,36.43
104925078,2024-05-15,MARCOLA,217.08,2024,5,2,187.23,48.83
1714317,2024-05-15,PADRE EUSTAQUIO,78.38,2024,5,2,108.24,96.62
155712527,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,27.83,27.71
1773879,2024-05-15,NOVO GLORIA,520.42,2024,5,2,97.47,131.68
129217654,2024-05-15,SANTA AMELIA,56.03,2024,5,2,202.17,119.48
11116978,2024-05-15,CALAFATE,1594.3,2024,5,2,1433.03,1594.08
161886981,2024-05-15,SION,40.76,2024,5,2,49.33,44.89
25220438,2024-05-15,BOA VIAGEM,63.37,2024,5,2,63.38,63.35
25152891,2024-05-15,SANTO AGOSTINHO,1115.28,2024,5,2,916.96,969.62
11135131,2024-05-15,GUTIERREZ,212.17,2024,5,2,201.22,223.01
155712411,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,27.82,27.71
173598552,2024-05-15,SANTA HELENA,62.25,2024,5,2,49.29,49.29
128653469,2024-05-15,CENTRO,90.17,2024,5,2,90.16,102.04
11064391,2024-05-15,LOURDES,653.44,2024,5,2,425.81,202.58
156962101,2024-05-15,BURITIS,32.12,2024,5,2,32.12,31.95
11043075,2024-05-15,SAVASSI,3045.49,2024,5,2,3067.95,3090.67
128386223,2024-05-15,JARDIM ATLANTICO,399.54,2024,5,2,332.31,332.37
828050,2024-05-15,POMPEIA,48.41,2024,5,2,48.41,277.76
130981672,2024-05-15,CIDADE NOVA,103.93,2024,5,2,131.25,72.21
105076805,2024-05-15,ARAGUAIA,187.01,2024,5,2,63.5,78.35
102234931,2024-05-15,CONJUNTO CELSO MACHADO,32.11,2024,5,2,27.83,27.83
155712152,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,27.82,27.67
104342811,2024-05-15,ESTORIL,32.12,2024,5,2,32.12,31.95
11046015,2024-05-15,LOURDES,75.22,2024,5,2,27.82,81.48
130727105,2024-05-15,MONTE AZUL,97.09,2024,5,2,202.17,130.76
128406933,2024-05-15,CENTRO,21.63,2024,5,2,21.63,21.63
1688499,2024-05-15,PADRE EUSTAQUIO,995.18,2024,5,2,1248.55,716.44
160470200,2024-05-15,COQUEIROS,2052.97,2024,5,2,53.85,4036.15
1905937,2024-05-15,CONJUNTO CALIFORNIA I,247.57,2024,5,2,368.66,262.66
105076953,2024-05-15,NOVA VISTA,55.87,2024,5,2,58.69,50.58
155712098,2024-05-15,VALE DO JATOBA,27.83,2024,5,2,27.88,31.95
25221256,2024-05-15,SANTA EFIGENIA,48.41,2024,5,2,48.41,48.41
155709925,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,27.82,27.73
1913280,2024-05-15,PRADO,4148.82,2024,5,2,2975.3,1595.04
156962241,2024-05-15,BURITIS,36.43,2024,5,2,36.43,36.21
130982911,2024-05-15,FLORESTA,29.73,2024,5,2,245.77,257.17
102284288,2024-05-15,MINASLANDIA,232.15,2024,5,2,172.13,202.28
25120514,2024-05-15,MANGABEIRAS,85.79,2024,5,2,85.79,78.95
104342609,2024-05-15,ZILAH SPOSITO,217.24,2024,5,2,156.98,119.61
101987013,2024-05-15,CENTRO,972.31,2024,5,2,857.29,880.17
11041528,2024-05-15,SAVASSI,1984.78,2024,5,2,57.34,718.23
850004,2024-05-15,POMPEIA,202.0,2024,5,2,202.26,187.19
173597491,2024-05-15,VILA PINHO,49.37,2024,5,2,49.29,49.29
128375272,2024-05-15,CINQUENTENARIO,4354.33,2024,5,2,904.16,3989.78
130981834,2024-05-15,CIDADE NOVA,149.05,2024,5,2,113.7,125.58
11193239,2024-05-15,SANTO ANTONIO,20.59,2024,5,2,20.59,20.51
27535312,2024-05-15,CENTRO,32.12,2024,5,2,45.0,32.11
11176288,2024-05-15,VILA BARRAGEM SANTA LUCIA,174.62,2024,5,2,128.53,173.59
129732699,2024-05-15,FLORESTA,49.29,2024,5,2,28.61,27.82
25221175,2024-05-15,FUNCIONARIOS,368.43,2024,5,2,187.52,78.43
155712209,2024-05-15,VALE DO JATOBA,32.14,2024,5,2,40.71,36.25
156553309,2024-05-15,CENTRO,49.29,2024,5,2,32.79,27.89
1845225,2024-05-15,JARDIM ALVORADA,2813.91,2024,5,2,2606.95,1463.88
130187194,2024-05-15,SAGRADA FAMILIA,94.88,2024,5,2,199.65,85.41
128652608,2024-05-15,CENTRO,74.37,2024,5,2,148.99,50.9
26537753,2024-05-15,SANTO ANTONIO,44.99,2024,5,2,27.82,27.7
155712250,2024-05-15,VALE DO JATOBA,32.12,2024,5,2,32.12,31.99
1695347,2024-05-15,PADRE EUSTAQUIO,718.96,2024,5,2,857.11,651.27
11165553,2024-05-15,SANTA LUCIA,75.18,2024,5,2,90.36,68.6
11061774,2024-05-15,LOURDES,349.66,2024,5,2,330.92,202.47
1833502,2024-05-15,PINDORAMA,2145.02,2024,5,2,219.82,2699.69
130186350,2024-05-15,SAO PAULO,222.85,2024,5,2,234.27,221.92
105070912,2024-05-15,SAO LUIZ,1362.56,2024,5,2,1339.74,158.19
27230490,2024-05-15,SAO GERALDO,64.16,2024,5,2,64.23,695.17
102226971,2024-05-15,SANTA EFIGENIA,81.79,2024,5,2,45.09,142.41
104705272,2024-05-15,SAO PAULO,368.7,2024,5,2,78.43,245.82
155712225,2024-05-15,VALE DO JATOBA,27.82,2024,5,2,27.82,27.67
25134809,2024-05-15,SANTO ANTONIO,1409.39,2024,5,2,903.12,669.29
130208523,2024-05-15,VENDA NOVA,50.46,2024,5,2,2123.83,2061.88
104543159,2024-05-15,MANACAS,37.58,2024,5,2,37.56,718.09
998214,2024-05-15,DA GRACA,36.49,2024,5,2,49.37,49.16
11046031,2024-05-15,SAVASSI,3377.6,2024,5,2,2817.98,2988.45
102001618,2024-05-15,ALTO VERA CRUZ,2651.33,2024,5,2,2423.07,2607.4
102234132,2024-05-15,LAGOINHA,49.35,2024,5,2,45.06,45.06
156944707,2024-05-15,BELMONTE,1111.04,2024,5,2,718.3,1616.49
130667625,2024-05-15,OURO PRETO,539.71,2024,5,2,406.73,351.01
1867300,2024-05-15,SERRANO,3648.99,2024,5,2,3884.48,4215.05
173594191,2024-05-15,BARREIRO,49.37,2024,5,2,49.29,49.29
128508418,2024-05-15,CAMARGOS,787.9,2024,5,2,902.89,558.8
130418536,2024-05-15,JARDIM VITORIA,4239.28,2024,5,2,2860.62,1965.91
25221043,2024-05-15,SANTA LUCIA,63.38,2024,5,2,63.34,70.45
105076724,2024-05-15,LINDEIA,48.41,2024,5,2,48.41,48.41
161787061,2024-05-15,BETANIA,32.11,2024,5,2,32.12,32.11
161901956,2024-05-15,SAO PEDRO,124.99,2024,5,2,107.72,98.65
26537737,2024-05-15,LOURDES,730.28,2024,5,2,611.16,50.32
161139591,2024-05-15,GUARANI,2582.28,2024,5,2,2559.53,199.6
103861637,2024-05-15,CENTRO,40.75,2024,5,2,40.75,40.75
132064065,2024-05-15,SAO CRISTOVAO,180.75,2024,5,2,686.13,148.9
3056848,2024-05-15,SANTA AMELIA,4355.5,2024,5,2,2376.65,1090.24
103495029,2024-05-15,SAO LUIZ,368.37,2024,5,2,349.57,119.75
24923478,2024-05-15,APARECIDA,2215.42,2024,5,2,1640.77,1294.79
133232476,2024-05-15,PLANALTO,85.76,2024,5,2,72.22,78.97
1186116,2024-05-15,SANTA CRUZ,232.18,2024,5,2,292.65,63.58
2099098,2024-05-15,ALPES,1294.57,2024,5,2,926.42,949.34
125103638,2024-05-15,BELMONTE,4384.65,2024,5,2,2536.92,3461.71
102718369,2024-05-15,BARRO PRETO,810.71,2024,5,2,678.49,704.78
11369531,2024-05-15,LAGOINHA,2441.72,2024,5,2,2004.32,1882.82
133232221,2024-05-15,PLANALTO,348.48,2024,5,2,159.89,29.43
156976803,2024-05-15,BURITIS,32.11,2024,5,2,32.14,27.71
153208341,2024-05-15,SAO GABRIEL,70.8,2024,5,2,108.17,96.99
790397,2024-05-15,PADRE EUSTAQUIO,32.32,2024,5,2,32.12,98.81
105310484,2024-05-15,MANGABEIRAS,36.41,2024,5,2,36.41,32.16
25626019,2024-05-15,SANTA MARIA,96.93,2024,5,2,70.83,55.88
11341777,2024-05-15,SANTA TEREZA,1869.6,2024,5,2,1404.27,617.09
161127231,2024-05-15,BARREIRO,3551.65,2024,5,2,3068.27,2930.21
2123878,2024-05-15,HAVAI,1868.86,2024,5,2,2930.24,2838.23
24914878,2024-05-15,SAVASSI,971.34,2024,5,2,119.33,55.88
3047512,2024-05-15,SANTA TEREZINHA,764.87,2024,5,2,856.9,558.7
25632230,2024-05-15,CASTELO,55.87,2024,5,2,55.88,55.88
125103204,2024-05-15,PIRATININGA(VN),48.61,2024,5,2,141.74,141.74
105342432,2024-05-15,TREVO,994.34,2024,5,2,187.52,142.3
11371561,2024-05-15,COLEGIO BATISTA,949.13,2024,5,2,742.31,696.35
153086131,2024-05-15,CENTRO,1063.38,2024,5,2,48.44,48.49
25885146,2024-05-15,PADRE EUSTAQUIO,55.92,2024,5,2,55.9,70.7
876968,2024-05-15,PARAISO,3895.69,2024,5,2,2699.01,1618.97
160254680,2024-05-15,BOA VISTA,2355.64,2024,5,2,3437.62,3711.77
133232778,2024-05-15,PLANALTO,211.37,2024,5,2,66.36,211.25
156976854,2024-05-15,BURITIS,32.11,2024,5,2,32.11,27.7
27806766,2024-05-15,FUNCIONARIOS,36.43,2024,5,2,36.4,36.43
153084448,2024-05-15,JARDIM AMERICA,27.83,2024,5,2,27.82,32.11
101513356,2024-05-15,UNIAO,141.84,2024,5,2,2307.49,86.92
103538381,2024-05-15,SAO BERNARDO,2101.58,2024,5,2,279.58,2699.6
3059286,2024-05-15,JARDIM ATLANTICO,1962.67,2024,5,2,1847.72,1755.94
133074536,2024-05-15,IPIRANGA,27.82,2024,5,2,27.85,27.85
133021289,2024-05-15,SAO BERNARDO,32.11,2024,5,2,32.12,32.12
156976731,2024-05-15,BURITIS,32.11,2024,5,2,32.11,27.7
173604684,2024-05-15,TIROL(BA),55.81,2024,5,2,49.29,49.29
25924648,2024-05-15,PALMARES,2607.39,2024,5,2,2216.88,2147.21
25624156,2024-05-15,VISTA ALEGRE,55.9,2024,5,2,55.88,63.35
154009342,2024-05-15,ESTORIL,32.12,2024,5,2,32.12,31.95
11339071,2024-05-15,HORTO,202.36,2024,5,2,172.04,262.61
2063701,2024-05-15,NOVA CINTRA,926.19,2024,5,2,834.1,788.08
25002121,2024-05-15,VILA NOVO SAO LUCAS,3640.91,2024,5,2,3665.91,204.61
3137244,2024-05-15,LETICIA,141.74,2024,5,2,97.22,141.96
132877864,2024-05-15,GUARANI,168.08,2024,5,2,142.42,151.05
125356676,2024-05-15,CIDADE NOVA,32.11,2024,5,2,40.75,27.8
105306959,2024-05-15,GOIANIA,3092.64,2024,5,2,4358.37,3428.8
11337800,2024-05-15,SANTA TEREZA,142.59,2024,5,2,902.93,718.86
1266560,2024-05-15,JARDIM VITORIA,4009.14,2024,5,2,2908.55,52.18
3112497,2024-05-15,JARDIM ATLANTICO,834.05,2024,5,2,718.72,672.82
153949597,2024-05-15,SAO MARCOS,4262.58,2024,5,2,3251.8,220.03
125279281,2024-05-15,GRANJA DE FREITAS,539.25,2024,5,2,444.94,293.08
25892541,2024-05-15,VILA BARRAGEM SANTA LUCIA,879.37,2024,5,2,263.31,86.31
3073688,2024-05-15,SANTA AMELIA,49.69,2024,5,2,49.63,1225.54
101674961,2024-05-15,JONAS VEIGA,36.4,2024,5,2,32.2,49.31
173342604,2024-05-15,SAO PAULO,36.4,2024,5,2,51.77,34.97
161511171,2024-05-15,SANTA EFIGENIA,168.26,2024,5,2,28.38,82.14
153285028,2024-05-15,RIBEIRO DE ABREU,27.82,2024,5,2,223.22,168.61
125247699,2024-05-15,JOAO PINHEIRO,68.99,2024,5,2,886.12,171.95
11341653,2024-05-15,SANTA TEREZA,1064.13,2024,5,2,1081.56,616.08
25624903,2024-05-15,NOVA GAMELEIRA,78.31,2024,5,2,202.05,70.83
133021891,2024-05-15,JARDIM ATLANTICO,55.84,2024,5,2,49.29,62.26
105307548,2024-05-15,MANGABEIRAS,1822.84,2024,5,2,55.87,55.88
2065177,2024-05-15,MADRE GERTRUDES,48.41,2024,5,2,70.81,48.42
102718202,2024-05-15,BARRO PRETO,49.37,2024,5,2,49.37,49.36
1264966,2024-05-15,JARDIM VITORIA,311.4,2024,5,2,262.67,130.91
103588680,2024-05-15,FLORESTA,32.11,2024,5,2,32.12,32.12
102718458,2024-05-15,BARRO PRETO,75.18,2024,5,2,68.75,68.73
103494995,2024-05-15,SAO LUIZ,501.27,2024,5,2,501.46,262.91
153084375,2024-05-15,JARDIM AMERICA,36.61,2024,5,2,27.85,98.83
173710786,2024-05-15,TIROL(BA),40.75,2024,5,2,40.78,40.7
3020754,2024-05-15,SAO FRANCISCO,756.94,2024,5,2,125.08,142.36
105494895,2024-05-15,SANTO AGOSTINHO,36.41,2024,5,2,68.6,32.12
25865901,2024-05-15,ALIPIO DE MELO,49.88,2024,5,2,63.37,55.9
153084031,2024-05-15,JARDIM AMERICA,27.82,2024,5,2,27.82,27.67
1148311,2024-05-15,DOM JOAQUIM,1272.59,2024,5,2,1247.5,2118.25
1058533,2024-05-15,UNIAO,903.27,2024,5,2,834.5,876.95
25640763,2024-05-15,MANTIQUEIRA,55.92,2024,5,2,55.88,70.51
124850502,2024-05-15,CORACAO EUCARISTICO,45.08,2024,5,2,45.08,49.36
157044343,2024-05-15,SANTA INES,142.4,2024,5,2,133.45,142.47
102731004,2024-05-15,CRUZEIRO,32.12,2024,5,2,36.41,32.11
103418199,2024-05-15,MINASLANDIA,995.1,2024,5,2,696.0,634.91
3031276,2024-05-15,SAO LUIZ,972.29,2024,5,2,695.97,857.06
153084090,2024-05-15,JARDIM AMERICA,55.83,2024,5,2,49.38,55.43
134264932,2024-05-15,GRANJA DE FREITAS,24.23,2024,5,2,25.45,25.45
134457668,2024-05-15,VILA CASTANHEIRA,97.15,2024,5,2,97.28,172.67
11656310,2024-05-15,ATILA DE PAIVA,1755.33,2024,5,2,1571.3,1502.03
172827809,2024-05-15,PIRAJA,32.14,2024,5,2,40.78,36.4
24914665,2024-05-15,SAVASSI,97.04,2024,5,2,63.44,96.93
11813831,2024-05-15,POMPEIA,3751.57,2024,5,2,3879.53,48.8
2412471,2024-05-15,MIRAMAR,1248.71,2024,5,2,1087.63,1133.59
3012204,2024-05-15,MANTIQUEIRA,311.82,2024,5,2,330.76,310.49
134604555,2024-05-15,BELVEDERE,36.45,2024,5,2,27.87,40.61
11658291,2024-05-15,VENDA NOVA,48.41,2024,5,2,48.41,48.07
103406671,2024-05-15,BARRO PRETO,27.83,2024,5,2,28.42,32.12
153083981,2024-05-15,JARDIM AMERICA,36.41,2024,5,2,45.04,32.14
102731101,2024-05-15,SERRA,81.73,2024,5,2,133.58,116.25
3020088,2024-05-15,SAO FRANCISCO,48.42,2024,5,2,55.88,55.87
134504496,2024-05-15,MINAS BRASIL,142.2,2024,5,2,425.72,348.29
27821447,2024-05-15,HORTO,32.12,2024,5,2,45.0,32.12
103411844,2024-05-15,SANTA EFIGENIA,75.22,2024,5,2,75.04,81.64
2401525,2024-05-15,BETANIA,130.54,2024,5,2,119.48,119.48
134466357,2024-05-15,IPIRANGA,244.56,2024,5,2,107.55,56.13
124850278,2024-05-15,CORACAO EUCARISTICO,27.82,2024,5,2,27.82,27.82
101474806,2024-05-15,SAGRADA FAMILIA,27.82,2024,5,2,27.91,27.85
103588868,2024-05-15,FLORESTA,36.4,2024,5,2,36.43,36.43
24914819,2024-05-15,COMITECO,55.9,2024,5,2,55.88,63.35
161430503,2024-05-15,MANTIQUEIRA,98.92,2024,5,2,142.23,62.07
125072473,2024-05-15,PETROPOLIS,1340.06,2024,5,2,407.0,404.72
102718547,2024-05-15,BARRO PRETO,731.28,2024,5,2,519.55,651.67
172884225,2024-05-15,RIO BRANCO,330.38,2024,5,2,48.93,406.77
11380993,2024-05-15,FLORESTA,577.8,2024,5,2,501.77,463.79
105425753,2024-05-15,ESTORIL,90.34,2024,5,2,81.66,89.84
3034941,2024-05-15,BANDEIRANTES,2032.44,2024,5,2,1962.62,2584.11
25640721,2024-05-15,BELVEDERE,63.37,2024,5,2,63.37,63.37
133401197,2024-05-15,MINAS CAIXA,292.77,2024,5,2,48.6,260.74
125082291,2024-05-15,CARLOS PRATES,3536.34,2024,5,2,3803.07,3699.36
103479732,2024-05-15,SANTA TEREZA,4311.26,2024,5,2,3115.32,3115.08
3041921,2024-05-15,OURO PRETO,32.11,2024,5,2,32.12,62.18
1172450,2024-05-15,SAO MARCOS,48.48,2024,5,2,1041.59,79.41
133399834,2024-05-15,SAO MARCOS,3803.26,2024,5,2,1985.95,1181.11
156976871,2024-05-15,BURITIS,32.12,2024,5,2,32.14,31.99
153084308,2024-05-15,JARDIM AMERICA,98.85,2024,5,2,28.0,40.7
2383292,2024-05-15,SANTA HELENA,810.66,2024,5,2,2996.92,311.99
153084197,2024-05-15,JARDIM AMERICA,27.85,2024,5,2,27.83,36.4
133720560,2024-05-15,PEDREIRA PRADO LOPES,3111.6,2024,5,2,2631.14,51.13
124858228,2024-05-15,CASTELO,27.82,2024,5,2,27.82,27.82
11410396,2024-05-15,VILA TIRADENTES,3712.44,2024,5,2,2585.18,869.99
173735118,2024-05-15,PINDORAMA,32.11,2024,5,2,49.37,970.25
25640747,2024-05-15,SAO BERNARDO,78.31,2024,5,2,70.9,70.81
1150073,2024-05-15,UNIAO,903.13,2024,5,2,615.96,719.06
3032493,2024-05-15,SAO LUIZ,262.53,2024,5,2,232.47,187.19
133917193,2024-05-15,DAS INDUSTRIAS I,27.82,2024,5,2,27.82,27.83
156976901,2024-05-15,BURITIS,75.04,2024,5,2,75.04,27.7
926825,2024-05-15,SAO GERALDO,55.88,2024,5,2,55.88,55.88
25884905,2024-05-15,OURO PRETO,55.87,2024,5,2,70.83,63.37
103456686,2024-05-15,CARDOSO,63.34,2024,5,2,63.35,55.88
124979564,2024-05-15,SILVEIRA,27.82,2024,5,2,27.83,27.82
162133588,2024-05-15,BANDEIRANTES,2513.49,2024,5,2,3044.02,189.04
3032949,2024-05-15,SAO LUIZ,263.07,2024,5,2,653.66,653.87
27806804,2024-05-15,FUNCIONARIOS,27.82,2024,5,2,27.82,27.98
2400618,2024-05-15,BETANIA,4009.14,2024,5,2,3550.76,1342.45
101704364,2024-05-15,CAMPONESA III,1041.17,2024,5,2,879.66,672.52
102715491,2024-05-15,SAUDADE,387.35,2024,5,2,247.53,634.48
156976684,2024-05-15,ESTORIL,36.43,2024,5,2,27.83,36.21
2012081,2024-05-15,SAO JORGE II,4333.97,2024,5,2,2768.53,2782.91
26159759,2024-05-15,CONJUNTO JARDIM FILADELFIA,133.44,2024,5,2,2238.91,2161.9
154297879,2024-05-15,NOVA SUISSA,116.44,2024,5,2,40.73,151.05
2007134,2024-05-15,CINQUENTENARIO,63.34,2024,5,2,63.37,48.41
10968601,2024-05-15,CENTRO,902.85,2024,5,2,735.12,444.33
132229170,2024-05-15,CENTRO,1553.1,2024,5,2,232.15,48.92
1616285,2024-05-15,CAICARAS,388.04,2024,5,2,171.88,577.44
102624542,2024-05-15,VITORIA,2564.7,2024,5,2,1817.4,30.34
156976056,2024-05-15,ESTORIL,32.12,2024,5,2,32.11,31.95
126857008,2024-05-15,FLAVIO MARQUES LISBOA,96.92,2024,5,2,85.79,78.41
11292318,2024-05-15,MARCOLA,925.3,2024,5,2,49.49,49.56
132135680,2024-05-15,LAGOINHA,42.94,2024,5,2,333.14,85.76
